tree_type,policy_name,storage_type,config_name,cache_size,cache_page_limit,thread_count,timestamp,key_type,value_type,record_count,degree,operation,time_us,throughput_ops_sec,test_run_id,cache_hits,cache_misses,cache_evictions,cache_dirty_evictions,cache_hit_rate,perf_cache_misses,perf_cache_references,perf_cycles,perf_instructions,perf_branch_misses,perf_page_faults,perf_l1_dcache_misses,perf_l1_dcache_loads,perf_llc_misses,perf_llc_loads
BplusTreeSOA,A2Q,VolatileStorage,device_aware_non_concurrent_relaxed,0.0200,99,1,2025-10-10 01:23:03,uint64_t,uint64_t,100000,24,ycsb_c,33081,3022879.66,9,0,0,0,0,0.00,584794,5473770,1175372441,2195381083,7357712,46253,29941936,606952007,326173,3329494
BplusTreeSOA,A2Q,VolatileStorage,device_aware_non_concurrent_relaxed,0.0200,99,1,2025-10-10 01:23:05,uint64_t,uint64_t,100000,24,ycsb_c,33066,3024221.14,10,0,0,0,0,0.00,584794,5473770,1175372441,2195381083,7357712,46253,29941936,606952007,326173,3329494
BplusTreeSOA,A2Q,FileStorage,device_aware_non_concurrent_relaxed,0.1000,499,1,2025-10-10 02:08:09,uint64_t,uint64_t,100000,24,ycsb_d,20983,4765574.25,1,0,0,0,0,0.00,250847,2861345,880984574,1358405421,7311707,2953,14367115,359950101,205103,564687
BplusTreeSOA,A2Q,FileStorage,device_aware_non_concurrent_relaxed,0.1000,499,1,2025-10-10 02:08:11,uint64_t,uint64_t,100000,24,ycsb_d,20905,4783481.68,2,0,0,0,0,0.00,250847,2861345,880984574,1358405421,7311707,2953,14367115,359950101,205103,564687
BplusTreeSOA,A2Q,FileStorage,device_aware_non_concurrent_relaxed,0.1000,499,1,2025-10-10 02:08:13,uint64_t,uint64_t,100000,24,ycsb_d,20862,4793295.83,3,0,0,0,0,0.00,250847,2861345,880984574,1358405421,7311707,2953,14367115,359950101,205103,564687
BplusTreeSOA,A2Q,FileStorage,device_aware_non_concurrent_relaxed,0.1000,499,1,2025-10-10 02:08:15,uint64_t,uint64_t,100000,24,ycsb_d,21013,4758769.41,4,0,0,0,0,0.00,250847,2861345,880984574,1358405421,7311707,2953,14367115,359950101,205103,564687
BplusTreeSOA,A2Q,FileStorage,device_aware_non_concurrent_relaxed,0.1000,499,1,2025-10-10 02:08:17,uint64_t,uint64_t,100000,24,ycsb_d,20858,4794208.60,5,0,0,0,0,0.00,250847,2861345,880984574,1358405421,7311707,2953,14367115,359950101,205103,564687
BplusTreeSOA,A2Q,FileStorage,device_aware_non_concurrent_relaxed,0.1000,499,1,2025-10-10 02:08:19,uint64_t,uint64_t,100000,24,ycsb_d,20913,4781638.81,6,0,0,0,0,0.00,250847,2861345,880984574,1358405421,7311707,2953,14367115,359950101,205103,564687
BplusTreeSOA,A2Q,FileStorage,device_aware_non_concurrent_relaxed,0.1000,499,1,2025-10-10 02:08:21,uint64_t,uint64_t,100000,24,ycsb_d,20901,4784275.58,7,0,0,0,0,0.00,250847,2861345,880984574,1358405421,7311707,2953,14367115,359950101,205103,564687
BplusTreeSOA,A2Q,FileStorage,device_aware_non_concurrent_relaxed,0.1000,499,1,2025-10-10 02:08:23,uint64_t,uint64_t,100000,24,ycsb_d,20984,4765488.41,8,0,0,0,0,0.00,250847,2861345,880984574,1358405421,7311707,2953,14367115,359950101,205103,564687
BplusTreeSOA,A2Q,FileStorage,device_aware_non_concurrent_relaxed,0.1000,499,1,2025-10-10 02:08:25,uint64_t,uint64_t,100000,24,ycsb_d,20961,4770632.07,9,0,0,0,0,0.00,250847,2861345,880984574,1358405421,7311707,2953,14367115,359950101,205103,564687
BplusTreeSOA,A2Q,FileStorage,device_aware_non_concurrent_relaxed,0.1000,499,1,2025-10-10 02:08:27,uint64_t,uint64_t,100000,24,ycsb_d,20891,4786596.53,10,0,0,0,0,0.00,250847,2861345,880984574,1358405421,7311707,2953,14367115,359950101,205103,564687
BplusTreeSOA,A2Q,FileStorage,device_aware_non_concurrent_relaxed,0.2500,1249,1,2025-10-10 02:10:58,uint64_t,uint64_t,100000,24,ycsb_d,20977,4767063.86,1,0,0,0,0,0.00,749029,3378618,886322719,1392920276,7261441,3136,14505702,360733677,341910,827523
BplusTreeSOA,A2Q,FileStorage,device_aware_non_concurrent_relaxed,0.2500,1249,1,2025-10-10 02:11:01,uint64_t,uint64_t,100000,24,ycsb_d,20874,4790558.00,2,0,0,0,0,0.00,749029,3378618,886322719,1392920276,7261441,3136,14505702,360733677,341910,827523
BplusTreeSOA,A2Q,FileStorage,device_aware_non_concurrent_relaxed,0.2500,1249,1,2025-10-10 02:11:03,uint64_t,uint64_t,100000,24,ycsb_d,21036,4753742.36,3,0,0,0,0,0.00,749029,3378618,886322719,1392920276,7261441,3136,14505702,360733677,341910,827523
BplusTreeSOA,A2Q,FileStorage,device_aware_non_concurrent_relaxed,0.2500,1249,1,2025-10-10 02:11:05,uint64_t,uint64_t,100000,24,ycsb_d,21272,4700982.05,4,0,0,0,0,0.00,749029,3378618,886322719,1392920276,7261441,3136,14505702,360733677,341910,827523
BplusTreeSOA,A2Q,FileStorage,device_aware_non_concurrent_relaxed,0.2500,1249,1,2025-10-10 02:11:07,uint64_t,uint64_t,100000,24,ycsb_d,21035,4753904.17,5,0,0,0,0,0.00,749029,3378618,886322719,1392920276,7261441,3136,14505702,360733677,341910,827523
BplusTreeSOA,A2Q,FileStorage,device_aware_non_concurrent_relaxed,0.2500,1249,1,2025-10-10 02:11:09,uint64_t,uint64_t,100000,24,ycsb_d,21051,4750344.46,6,0,0,0,0,0.00,749029,3378618,886322719,1392920276,7261441,3136,14505702,360733677,341910,827523
BplusTreeSOA,A2Q,FileStorage,device_aware_non_concurrent_relaxed,0.2500,1249,1,2025-10-10 02:11:11,uint64_t,uint64_t,100000,24,ycsb_d,21489,4653347.92,7,0,0,0,0,0.00,749029,3378618,886322719,1392920276,7261441,3136,14505702,360733677,341910,827523
BplusTreeSOA,A2Q,FileStorage,device_aware_non_concurrent_relaxed,0.2500,1249,1,2025-10-10 02:11:13,uint64_t,uint64_t,100000,24,ycsb_d,20957,4771493.19,8,0,0,0,0,0.00,749029,3378618,886322719,1392920276,7261441,3136,14505702,360733677,341910,827523
BplusTreeSOA,A2Q,FileStorage,device_aware_non_concurrent_relaxed,0.2500,1249,1,2025-10-10 02:11:15,uint64_t,uint64_t,100000,24,ycsb_d,20979,4766661.89,9,0,0,0,0,0.00,749029,3378618,886322719,1392920276,7261441,3136,14505702,360733677,341910,827523
BplusTreeSOA,A2Q,FileStorage,device_aware_non_concurrent_relaxed,0.2500,1249,1,2025-10-10 02:11:17,uint64_t,uint64_t,100000,24,ycsb_d,21289,4697079.47,10,0,0,0,0,0.00,749029,3378618,886322719,1392920276,7261441,3136,14505702,360733677,341910,827523
BplusTreeSOA,A2Q,FileStorage,device_aware_non_concurrent_relaxed,0.0200,99,1,2025-10-10 02:05:16,uint64_t,uint64_t,100000,24,ycsb_d,82006,1219409.10,1,0,0,0,0,0.00,865054,6064614,2205704799,3821631266,9638444,2861,37257464,1048454128,331887,3667581
BplusTreeSOA,A2Q,FileStorage,device_aware_non_concurrent_relaxed,0.0200,99,1,2025-10-10 02:05:18,uint64_t,uint64_t,100000,24,ycsb_d,82121,1217701.19,2,0,0,0,0,0.00,865054,6064614,2205704799,3821631266,9638444,2861,37257464,1048454128,331887,3667581
BplusTreeSOA,A2Q,FileStorage,device_aware_non_concurrent_relaxed,0.0200,99,1,2025-10-10 02:05:20,uint64_t,uint64_t,100000,24,ycsb_d,81652,1224695.57,3,0,0,0,0,0.00,865054,6064614,2205704799,3821631266,9638444,2861,37257464,1048454128,331887,3667581
BplusTreeSOA,A2Q,FileStorage,device_aware_non_concurrent_relaxed,0.0200,99,1,2025-10-10 02:05:22,uint64_t,uint64_t,100000,24,ycsb_d,81994,1219587.02,4,0,0,0,0,0.00,865054,6064614,2205704799,3821631266,9638444,2861,37257464,1048454128,331887,3667581
BplusTreeSOA,A2Q,FileStorage,device_aware_non_concurrent_relaxed,0.0200,99,1,2025-10-10 02:05:24,uint64_t,uint64_t,100000,24,ycsb_d,82083,1218266.74,5,0,0,0,0,0.00,865054,6064614,2205704799,3821631266,9638444,2861,37257464,1048454128,331887,3667581
BplusTreeSOA,A2Q,FileStorage,device_aware_non_concurrent_relaxed,0.0200,99,1,2025-10-10 02:05:26,uint64_t,uint64_t,100000,24,ycsb_d,81869,1221457.19,6,0,0,0,0,0.00,865054,6064614,2205704799,3821631266,9638444,2861,37257464,1048454128,331887,3667581
BplusTreeSOA,A2Q,FileStorage,device_aware_non_concurrent_relaxed,0.0200,99,1,2025-10-10 02:05:28,uint64_t,uint64_t,100000,24,ycsb_d,81614,1225265.50,7,0,0,0,0,0.00,865054,6064614,2205704799,3821631266,9638444,2861,37257464,1048454128,331887,3667581
BplusTreeSOA,A2Q,FileStorage,device_aware_non_concurrent_relaxed,0.0200,99,1,2025-10-10 02:05:30,uint64_t,uint64_t,100000,24,ycsb_d,81049,1233810.07,8,0,0,0,0,0.00,865054,6064614,2205704799,3821631266,9638444,2861,37257464,1048454128,331887,3667581
BplusTreeSOA,A2Q,FileStorage,device_aware_non_concurrent_relaxed,0.0200,99,1,2025-10-10 02:05:32,uint64_t,uint64_t,100000,24,ycsb_d,81470,1227432.22,9,0,0,0,0,0.00,865054,6064614,2205704799,3821631266,9638444,2861,37257464,1048454128,331887,3667581
BplusTreeSOA,A2Q,FileStorage,device_aware_non_concurrent_relaxed,0.0200,99,1,2025-10-10 02:05:35,uint64_t,uint64_t,100000,24,ycsb_d,81686,1224186.59,10,0,0,0,0,0.00,865054,6064614,2205704799,3821631266,9638444,2861,37257464,1048454128,331887,3667581
BplusTreeSOA,CLOCK,PMemStorage,device_aware_non_concurrent_default,0.1000,499,1,2025-10-10 01:59:35,uint64_t,uint64_t,100000,24,ycsb_d,21919,4562142.86,1,0,0,0,0,0.00,344876,3526165,964510594,1539362054,7290695,41372,14611577,397554064,209067,585313
BplusTreeSOA,CLOCK,PMemStorage,device_aware_non_concurrent_default,0.1000,499,1,2025-10-10 01:59:37,uint64_t,uint64_t,100000,24,ycsb_d,21858,4574888.55,2,0,0,0,0,0.00,344876,3526165,964510594,1539362054,7290695,41372,14611577,397554064,209067,585313
BplusTreeSOA,CLOCK,PMemStorage,device_aware_non_concurrent_default,0.1000,499,1,2025-10-10 01:59:39,uint64_t,uint64_t,100000,24,ycsb_d,21895,4567060.06,3,0,0,0,0,0.00,344876,3526165,964510594,1539362054,7290695,41372,14611577,397554064,209067,585313
BplusTreeSOA,CLOCK,PMemStorage,device_aware_non_concurrent_default,0.1000,499,1,2025-10-10 01:59:41,uint64_t,uint64_t,100000,24,ycsb_d,22054,4534278.78,4,0,0,0,0,0.00,344876,3526165,964510594,1539362054,7290695,41372,14611577,397554064,209067,585313
BplusTreeSOA,CLOCK,PMemStorage,device_aware_non_concurrent_default,0.1000,499,1,2025-10-10 01:59:43,uint64_t,uint64_t,100000,24,ycsb_d,21767,4593904.58,5,0,0,0,0,0.00,344876,3526165,964510594,1539362054,7290695,41372,14611577,397554064,209067,585313
BplusTreeSOA,CLOCK,PMemStorage,device_aware_non_concurrent_default,0.1000,499,1,2025-10-10 01:59:45,uint64_t,uint64_t,100000,24,ycsb_d,22000,4545275.63,6,0,0,0,0,0.00,344876,3526165,964510594,1539362054,7290695,41372,14611577,397554064,209067,585313
BplusTreeSOA,CLOCK,PMemStorage,device_aware_non_concurrent_default,0.1000,499,1,2025-10-10 01:59:47,uint64_t,uint64_t,100000,24,ycsb_d,21764,4594544.75,7,0,0,0,0,0.00,344876,3526165,964510594,1539362054,7290695,41372,14611577,397554064,209067,585313
BplusTreeSOA,CLOCK,PMemStorage,device_aware_non_concurrent_default,0.1000,499,1,2025-10-10 01:59:49,uint64_t,uint64_t,100000,24,ycsb_d,22312,4481775.84,8,0,0,0,0,0.00,344876,3526165,964510594,1539362054,7290695,41372,14611577,397554064,209067,585313
BplusTreeSOA,CLOCK,PMemStorage,device_aware_non_concurrent_default,0.1000,499,1,2025-10-10 01:59:51,uint64_t,uint64_t,100000,24,ycsb_d,21926,4560748.19,9,0,0,0,0,0.00,344876,3526165,964510594,1539362054,7290695,41372,14611577,397554064,209067,585313
BplusTreeSOA,CLOCK,PMemStorage,device_aware_non_concurrent_default,0.1000,499,1,2025-10-10 01:59:53,uint64_t,uint64_t,100000,24,ycsb_d,21922,4561557.26,10,0,0,0,0,0.00,344876,3526165,964510594,1539362054,7290695,41372,14611577,397554064,209067,585313
BplusTreeSOA,CLOCK,PMemStorage,device_aware_non_concurrent_default,0.2500,1249,1,2025-10-10 02:02:26,uint64_t,uint64_t,100000,24,ycsb_d,21818,4583254.52,1,0,0,0,0,0.00,410293,4153545,897957134,1519832595,6640595,34086,13996378,402685691,228193,793462
BplusTreeSOA,CLOCK,PMemStorage,device_aware_non_concurrent_default,0.2500,1249,1,2025-10-10 02:02:28,uint64_t,uint64_t,100000,24,ycsb_d,21502,4650697.94,2,0,0,0,0,0.00,410293,4153545,897957134,1519832595,6640595,34086,13996378,402685691,228193,793462
BplusTreeSOA,CLOCK,PMemStorage,device_aware_non_concurrent_default,0.2500,1249,1,2025-10-10 02:02:30,uint64_t,uint64_t,100000,24,ycsb_d,21705,4607032.99,3,0,0,0,0,0.00,410293,4153545,897957134,1519832595,6640595,34086,13996378,402685691,228193,793462
BplusTreeSOA,CLOCK,PMemStorage,device_aware_non_concurrent_default,0.2500,1249,1,2025-10-10 02:02:32,uint64_t,uint64_t,100000,24,ycsb_d,21712,4605628.97,4,0,0,0,0,0.00,410293,4153545,897957134,1519832595,6640595,34086,13996378,402685691,228193,793462
BplusTreeSOA,CLOCK,PMemStorage,device_aware_non_concurrent_default,0.2500,1249,1,2025-10-10 02:02:34,uint64_t,uint64_t,100000,24,ycsb_d,21670,4614606.52,5,0,0,0,0,0.00,410293,4153545,897957134,1519832595,6640595,34086,13996378,402685691,228193,793462
BplusTreeSOA,CLOCK,PMemStorage,device_aware_non_concurrent_default,0.2500,1249,1,2025-10-10 02:02:36,uint64_t,uint64_t,100000,24,ycsb_d,21469,4657877.28,6,0,0,0,0,0.00,410293,4153545,897957134,1519832595,6640595,34086,13996378,402685691,228193,793462
BplusTreeSOA,CLOCK,PMemStorage,device_aware_non_concurrent_default,0.2500,1249,1,2025-10-10 02:02:38,uint64_t,uint64_t,100000,24,ycsb_d,21653,4618158.42,7,0,0,0,0,0.00,410293,4153545,897957134,1519832595,6640595,34086,13996378,402685691,228193,793462
BplusTreeSOA,CLOCK,PMemStorage,device_aware_non_concurrent_default,0.2500,1249,1,2025-10-10 02:02:40,uint64_t,uint64_t,100000,24,ycsb_d,22087,4527495.41,8,0,0,0,0,0.00,410293,4153545,897957134,1519832595,6640595,34086,13996378,402685691,228193,793462
BplusTreeSOA,CLOCK,PMemStorage,device_aware_non_concurrent_default,0.2500,1249,1,2025-10-10 02:02:42,uint64_t,uint64_t,100000,24,ycsb_d,21382,4676634.79,9,0,0,0,0,0.00,410293,4153545,897957134,1519832595,6640595,34086,13996378,402685691,228193,793462
BplusTreeSOA,CLOCK,PMemStorage,device_aware_non_concurrent_default,0.2500,1249,1,2025-10-10 02:02:45,uint64_t,uint64_t,100000,24,ycsb_d,21439,4664212.17,10,0,0,0,0,0.00,410293,4153545,897957134,1519832595,6640595,34086,13996378,402685691,228193,793462
BplusTreeSOA,CLOCK,PMemStorage,device_aware_non_concurrent_default,0.0200,99,1,2025-10-10 01:56:49,uint64_t,uint64_t,100000,24,ycsb_d,37333,2678576.47,1,0,0,0,0,0.00,866117,6419315,1286771588,2330746918,8802697,46179,28533905,642629558,294876,3730434
BplusTreeSOA,CLOCK,PMemStorage,device_aware_non_concurrent_default,0.0200,99,1,2025-10-10 01:56:52,uint64_t,uint64_t,100000,24,ycsb_d,37216,2686992.37,2,0,0,0,0,0.00,866117,6419315,1286771588,2330746918,8802697,46179,28533905,642629558,294876,3730434
BplusTreeSOA,CLOCK,PMemStorage,device_aware_non_concurrent_default,0.0200,99,1,2025-10-10 01:56:54,uint64_t,uint64_t,100000,24,ycsb_d,37220,2686682.88,3,0,0,0,0,0.00,866117,6419315,1286771588,2330746918,8802697,46179,28533905,642629558,294876,3730434
BplusTreeSOA,CLOCK,PMemStorage,device_aware_non_concurrent_default,0.0200,99,1,2025-10-10 01:56:56,uint64_t,uint64_t,100000,24,ycsb_d,37197,2688341.37,4,0,0,0,0,0.00,866117,6419315,1286771588,2330746918,8802697,46179,28533905,642629558,294876,3730434
BplusTreeSOA,CLOCK,PMemStorage,device_aware_non_concurrent_default,0.0200,99,1,2025-10-10 01:56:58,uint64_t,uint64_t,100000,24,ycsb_d,37012,2701789.21,5,0,0,0,0,0.00,866117,6419315,1286771588,2330746918,8802697,46179,28533905,642629558,294876,3730434
BplusTreeSOA,CLOCK,PMemStorage,device_aware_non_concurrent_default,0.0200,99,1,2025-10-10 01:57:00,uint64_t,uint64_t,100000,24,ycsb_d,36851,2713620.11,6,0,0,0,0,0.00,866117,6419315,1286771588,2330746918,8802697,46179,28533905,642629558,294876,3730434
BplusTreeSOA,CLOCK,PMemStorage,device_aware_non_concurrent_default,0.0200,99,1,2025-10-10 01:57:02,uint64_t,uint64_t,100000,24,ycsb_d,37069,2697664.92,7,0,0,0,0,0.00,866117,6419315,1286771588,2330746918,8802697,46179,28533905,642629558,294876,3730434
BplusTreeSOA,CLOCK,PMemStorage,device_aware_non_concurrent_default,0.0200,99,1,2025-10-10 01:57:04,uint64_t,uint64_t,100000,24,ycsb_d,36956,2705908.62,8,0,0,0,0,0.00,866117,6419315,1286771588,2330746918,8802697,46179,28533905,642629558,294876,3730434
BplusTreeSOA,CLOCK,PMemStorage,device_aware_non_concurrent_default,0.0200,99,1,2025-10-10 01:57:06,uint64_t,uint64_t,100000,24,ycsb_d,36870,2712178.54,9,0,0,0,0,0.00,866117,6419315,1286771588,2330746918,8802697,46179,28533905,642629558,294876,3730434
BplusTreeSOA,CLOCK,PMemStorage,device_aware_non_concurrent_default,0.0200,99,1,2025-10-10 01:57:08,uint64_t,uint64_t,100000,24,ycsb_d,37110,2694670.98,10,0,0,0,0,0.00,866117,6419315,1286771588,2330746918,8802697,46179,28533905,642629558,294876,3730434
BplusTreeSOA,A2Q,VolatileStorage,device_aware_non_concurrent_relaxed,0.1000,499,1,2025-10-10 01:51:10,uint64_t,uint64_t,100000,24,ycsb_d,21788,4589681.55,1,0,0,0,0,0.00,816649,3662585,980700917,1381364658,7129154,46344,17291215,352921256,374134,750993
BplusTreeSOA,A2Q,VolatileStorage,device_aware_non_concurrent_relaxed,0.1000,499,1,2025-10-10 01:51:12,uint64_t,uint64_t,100000,24,ycsb_d,21307,4693162.45,2,0,0,0,0,0.00,816649,3662585,980700917,1381364658,7129154,46344,17291215,352921256,374134,750993
BplusTreeSOA,A2Q,VolatileStorage,device_aware_non_concurrent_relaxed,0.1000,499,1,2025-10-10 01:51:14,uint64_t,uint64_t,100000,24,ycsb_d,21440,4664042.27,3,0,0,0,0,0.00,816649,3662585,980700917,1381364658,7129154,46344,17291215,352921256,374134,750993
BplusTreeSOA,A2Q,VolatileStorage,device_aware_non_concurrent_relaxed,0.1000,499,1,2025-10-10 01:51:16,uint64_t,uint64_t,100000,24,ycsb_d,21423,4667828.68,4,0,0,0,0,0.00,816649,3662585,980700917,1381364658,7129154,46344,17291215,352921256,374134,750993
BplusTreeSOA,A2Q,VolatileStorage,device_aware_non_concurrent_relaxed,0.1000,499,1,2025-10-10 01:51:18,uint64_t,uint64_t,100000,24,ycsb_d,21493,4652628.69,5,0,0,0,0,0.00,816649,3662585,980700917,1381364658,7129154,46344,17291215,352921256,374134,750993
BplusTreeSOA,A2Q,VolatileStorage,device_aware_non_concurrent_relaxed,0.1000,499,1,2025-10-10 01:51:21,uint64_t,uint64_t,100000,24,ycsb_d,21436,4665030.52,6,0,0,0,0,0.00,816649,3662585,980700917,1381364658,7129154,46344,17291215,352921256,374134,750993
BplusTreeSOA,A2Q,VolatileStorage,device_aware_non_concurrent_relaxed,0.1000,499,1,2025-10-10 01:51:23,uint64_t,uint64_t,100000,24,ycsb_d,21372,4679013.59,7,0,0,0,0,0.00,816649,3662585,980700917,1381364658,7129154,46344,17291215,352921256,374134,750993
BplusTreeSOA,A2Q,VolatileStorage,device_aware_non_concurrent_relaxed,0.1000,499,1,2025-10-10 01:51:25,uint64_t,uint64_t,100000,24,ycsb_d,21389,4675122.25,8,0,0,0,0,0.00,816649,3662585,980700917,1381364658,7129154,46344,17291215,352921256,374134,750993
BplusTreeSOA,A2Q,VolatileStorage,device_aware_non_concurrent_relaxed,0.1000,499,1,2025-10-10 01:51:27,uint64_t,uint64_t,100000,24,ycsb_d,21493,4652658.78,9,0,0,0,0,0.00,816649,3662585,980700917,1381364658,7129154,46344,17291215,352921256,374134,750993
BplusTreeSOA,A2Q,VolatileStorage,device_aware_non_concurrent_relaxed,0.1000,499,1,2025-10-10 01:51:29,uint64_t,uint64_t,100000,24,ycsb_d,21416,4669272.62,10,0,0,0,0,0.00,816649,3662585,980700917,1381364658,7129154,46344,17291215,352921256,374134,750993
BplusTreeSOA,A2Q,VolatileStorage,device_aware_non_concurrent_relaxed,0.2500,1249,1,2025-10-10 01:53:59,uint64_t,uint64_t,100000,24,ycsb_d,21705,4607085.62,1,0,0,0,0,0.00,1104052,4431746,948678088,1382533625,6428724,46523,17209995,370780592,328900,796336
BplusTreeSOA,A2Q,VolatileStorage,device_aware_non_concurrent_relaxed,0.2500,1249,1,2025-10-10 01:54:01,uint64_t,uint64_t,100000,24,ycsb_d,21419,4668670.30,2,0,0,0,0,0.00,1104052,4431746,948678088,1382533625,6428724,46523,17209995,370780592,328900,796336
BplusTreeSOA,A2Q,VolatileStorage,device_aware_non_concurrent_relaxed,0.2500,1249,1,2025-10-10 01:54:03,uint64_t,uint64_t,100000,24,ycsb_d,21371,4679196.84,3,0,0,0,0,0.00,1104052,4431746,948678088,1382533625,6428724,46523,17209995,370780592,328900,796336
BplusTreeSOA,A2Q,VolatileStorage,device_aware_non_concurrent_relaxed,0.2500,1249,1,2025-10-10 01:54:05,uint64_t,uint64_t,100000,24,ycsb_d,21455,4660800.89,4,0,0,0,0,0.00,1104052,4431746,948678088,1382533625,6428724,46523,17209995,370780592,328900,796336
BplusTreeSOA,A2Q,VolatileStorage,device_aware_non_concurrent_relaxed,0.2500,1249,1,2025-10-10 01:54:07,uint64_t,uint64_t,100000,24,ycsb_d,21330,4688043.52,5,0,0,0,0,0.00,1104052,4431746,948678088,1382533625,6428724,46523,17209995,370780592,328900,796336
BplusTreeSOA,A2Q,VolatileStorage,device_aware_non_concurrent_relaxed,0.2500,1249,1,2025-10-10 01:54:09,uint64_t,uint64_t,100000,24,ycsb_d,21207,4715228.27,6,0,0,0,0,0.00,1104052,4431746,948678088,1382533625,6428724,46523,17209995,370780592,328900,796336
BplusTreeSOA,A2Q,VolatileStorage,device_aware_non_concurrent_relaxed,0.2500,1249,1,2025-10-10 01:54:11,uint64_t,uint64_t,100000,24,ycsb_d,21417,4668974.60,7,0,0,0,0,0.00,1104052,4431746,948678088,1382533625,6428724,46523,17209995,370780592,328900,796336
BplusTreeSOA,A2Q,VolatileStorage,device_aware_non_concurrent_relaxed,0.2500,1249,1,2025-10-10 01:54:13,uint64_t,uint64_t,100000,24,ycsb_d,21395,4673919.12,8,0,0,0,0,0.00,1104052,4431746,948678088,1382533625,6428724,46523,17209995,370780592,328900,796336
BplusTreeSOA,A2Q,VolatileStorage,device_aware_non_concurrent_relaxed,0.2500,1249,1,2025-10-10 01:54:15,uint64_t,uint64_t,100000,24,ycsb_d,21418,4668863.87,9,0,0,0,0,0.00,1104052,4431746,948678088,1382533625,6428724,46523,17209995,370780592,328900,796336
BplusTreeSOA,A2Q,VolatileStorage,device_aware_non_concurrent_relaxed,0.2500,1249,1,2025-10-10 01:54:17,uint64_t,uint64_t,100000,24,ycsb_d,21446,4662861.37,10,0,0,0,0,0.00,1104052,4431746,948678088,1382533625,6428724,46523,17209995,370780592,328900,796336
BplusTreeSOA,A2Q,VolatileStorage,device_aware_non_concurrent_relaxed,0.0200,99,1,2025-10-10 01:48:18,uint64_t,uint64_t,100000,24,ycsb_d,35764,2796080.92,1,0,0,0,0,0.00,872569,6048447,1254563610,2294397009,7943257,46249,31653346,625355755,277383,3517030
BplusTreeSOA,A2Q,VolatileStorage,device_aware_non_concurrent_relaxed,0.0200,99,1,2025-10-10 01:48:20,uint64_t,uint64_t,100000,24,ycsb_d,36270,2757085.77,2,0,0,0,0,0.00,872569,6048447,1254563610,2294397009,7943257,46249,31653346,625355755,277383,3517030
BplusTreeSOA,A2Q,VolatileStorage,device_aware_non_concurrent_relaxed,0.0200,99,1,2025-10-10 01:48:22,uint64_t,uint64_t,100000,24,ycsb_d,36022,2776041.52,3,0,0,0,0,0.00,872569,6048447,1254563610,2294397009,7943257,46249,31653346,625355755,277383,3517030
BplusTreeSOA,A2Q,VolatileStorage,device_aware_non_concurrent_relaxed,0.0200,99,1,2025-10-10 01:48:25,uint64_t,uint64_t,100000,24,ycsb_d,36682,2726065.45,4,0,0,0,0,0.00,872569,6048447,1254563610,2294397009,7943257,46249,31653346,625355755,277383,3517030
BplusTreeSOA,A2Q,VolatileStorage,device_aware_non_concurrent_relaxed,0.0200,99,1,2025-10-10 01:48:27,uint64_t,uint64_t,100000,24,ycsb_d,36508,2739112.47,5,0,0,0,0,0.00,872569,6048447,1254563610,2294397009,7943257,46249,31653346,625355755,277383,3517030
BplusTreeSOA,A2Q,VolatileStorage,device_aware_non_concurrent_relaxed,0.0200,99,1,2025-10-10 01:48:29,uint64_t,uint64_t,100000,24,ycsb_d,35930,2783151.11,6,0,0,0,0,0.00,872569,6048447,1254563610,2294397009,7943257,46249,31653346,625355755,277383,3517030
BplusTreeSOA,A2Q,VolatileStorage,device_aware_non_concurrent_relaxed,0.0200,99,1,2025-10-10 01:48:31,uint64_t,uint64_t,100000,24,ycsb_d,35714,2799976.22,7,0,0,0,0,0.00,872569,6048447,1254563610,2294397009,7943257,46249,31653346,625355755,277383,3517030
BplusTreeSOA,A2Q,VolatileStorage,device_aware_non_concurrent_relaxed,0.0200,99,1,2025-10-10 01:48:33,uint64_t,uint64_t,100000,24,ycsb_d,35880,2787053.63,8,0,0,0,0,0.00,872569,6048447,1254563610,2294397009,7943257,46249,31653346,625355755,277383,3517030
BplusTreeSOA,A2Q,VolatileStorage,device_aware_non_concurrent_relaxed,0.0200,99,1,2025-10-10 01:48:35,uint64_t,uint64_t,100000,24,ycsb_d,35973,2779785.86,9,0,0,0,0,0.00,872569,6048447,1254563610,2294397009,7943257,46249,31653346,625355755,277383,3517030
BplusTreeSOA,A2Q,VolatileStorage,device_aware_non_concurrent_relaxed,0.0200,99,1,2025-10-10 01:48:37,uint64_t,uint64_t,100000,24,ycsb_d,36374,2749162.06,10,0,0,0,0,0.00,872569,6048447,1254563610,2294397009,7943257,46249,31653346,625355755,277383,3517030
BplusTreeSOA,LRU,FileStorage,device_aware_non_concurrent_lru_metadata_update_in_order_and_relaxed,0.1000,499,1,2025-10-10 02:33:38,uint64_t,uint64_t,100000,24,ycsb_e,19623,5095963.36,1,0,0,0,0,0.00,278843,3248085,836211855,1341978991,6228525,2954,13323061,375092072,193924,558556
BplusTreeSOA,LRU,FileStorage,device_aware_non_concurrent_lru_metadata_update_in_order_and_relaxed,0.1000,499,1,2025-10-10 02:33:40,uint64_t,uint64_t,100000,24,ycsb_e,19722,5070354.46,2,0,0,0,0,0.00,278843,3248085,836211855,1341978991,6228525,2954,13323061,375092072,193924,558556
